"PlayerFBref","fbref_id","tm_id","TmPos"
"Matej Maglica","36cf2caf","433388","Centre-Back"
"Matej Oravec","edd20aef","389619","Centre-Back"
"Mateo Bajamich","d005b036","610228","Right Winger"
"Mateo Cassierra","0f714df2","362667","Centre-Forward"
"Mateo Flores","90dcf851","1061283","Central Midfield"
"Mateo Joseph","6ad43f9a","834742","Centre-Forward"
"Mateo Klimowicz","2b7c56b4","540302","Attacking Midfield"
"Mateo Kovačić","79c0821a","51471","Central Midfield"
"Mateo Leš","5eaad139","476755","Centre-Back"
"Mateo Mejia","a96e9b5c","682588","Centre-Forward"
"Mateo Musacchio","91899ca8","45653","Centre-Back"
"Mateo Pavlović","450e277f","69436","Centre-Back"
"Mateo Pellegrino","8c9e96c5","856530","Centre-Forward"
"Mateo Retegui","e7695e6c","554903","Centre-Forward"
"Mateu Morey","5fd5e542","388513","Right-Back"
"Mateus Anderson","deb88e69","347824","Right Winger"
"Mateus Claus","03103191","733453","Goalkeeper"
"Mateus Farias","602e7cad","722460","Left-Back"
"Mateus Fernandes","ef491564","880245","Attacking Midfield"
"Mateus Galiano da Costa","04dcba53","880245","Attacking Midfield"
"Mateus Gonçalves Martins","20e9c1c7","352890","Left Winger"
"Mateus Lusuardi","0704d719","1159022","Centre-Back"
"Mateus Mane","c15cb409","1230661","Centre-Forward"
"Mateus Pasinato","f16f9b47","349418","Goalkeeper"
"Mateus Sarará","1b4c1c9c","874853","Defensive Midfield"
"Mateus Uribe","b997c3de","214538","Defensive Midfield"
"Mateus Vital","db9c8fa4","408958","Attacking Midfield"
"Mateusz Bogusz","a2c1d8c2","431475","Attacking Midfield"
"Mateusz Klich","282679b4","92738","Central Midfield"
"Mateusz Kowalski","d2bb908c","902573","Second Striker"
"Mateusz Legowski","75c62731","570466","Defensive Midfield"
"Mateusz Lis","fd78b105","345437","Goalkeeper"
"Mateusz Praszelik","ec6773f5","374418","Attacking Midfield"
"Mateusz Wieteska","3ecc8c5f","208172","Centre-Back"
"Mateusão","78bee906","743596","Centre-Forward"
"Matheo Bodmer","c4c45a88","770438","Defensive Midfield"
"Matheus","ef3909cd","177547","Goalkeeper"
"Matheus Aiás","3ac4ee49","369706","Centre-Forward"
"Matheus Alessandro","4f64b89f","524438","Left Winger"
"Matheus Alexandre","0212e748","617687","Right-Back"
"Matheus Araújo","2b0a4a75","678853","Attacking Midfield"
"Matheus Babi","f48cff2c","788861","Centre-Forward"
"Matheus Bahia","33e3c4e5","741021","Left-Back"
"Matheus Barbosa","78acef2e","181784","Defensive Midfield"
"Matheus Bueno","e90ec8d0","631112","Central Midfield"
"Matheus Cabral","8dcd3a13","601210","Goalkeeper"
"Matheus Cadorini","7f2b23f8","868060","Centre-Forward"
"Matheus Cavichioli","8470f026","54274","Goalkeeper"
"Matheus Costa","3b87c918","513346","Centre-Back"
"Matheus Cotulio Bossa","95562b14","213539","Attacking Midfield"
"Matheus Cunha","dc62b55d","517894","Centre-Forward"
"Matheus Cunha","9475960a","876739","Goalkeeper"
"Matheus Davó","e48e1310","670522","Centre-Forward"
"Matheus Dias","ddfa9005","815384","Central Midfield"
"Matheus Donelli","7c736064","708723","Goalkeeper"
"Matheus Felipe","90749ab9","882916","Centre-Back"
"Matheus Fernandes","f76fdcd2","351892","Defensive Midfield"
"Matheus Ferraz","7154c7eb","137159","Centre-Back"
"Matheus Ferreira","b2dc296b","401727","Centre-Forward"
"Matheus França","077faf72","743597","Attacking Midfield"
"Matheus Frizzo","c0127570","688878","Central Midfield"
"Matheus Galdezani","5042eb90","378975","Central Midfield"
"Matheus Gonçalves","071a6836","961046","Right Winger"
"Matheus Henrique","a2d9f138","552549","Central Midfield"
"Matheus Jesus","a9da618b","435331","Central Midfield"
"Matheus Lira","4d9c8906","590357","Midfield"
"Matheus Lucas","16f089ed","642989","Centre-Forward"
"Matheus Mancini","9894e307","371522","Centre-Back"
"Matheus Martinelli","2b124c8c","815558","Central Midfield"
"Matheus Martins","73fd2787","668228","Left Winger"
"Matheus Mascarenhas","4f9dd0a9","503766","Left-Back"
"Matheus Mendes","d0d01f62","629077","Goalkeeper"
"Matheus Nascimento","e744c3de","743594","Centre-Forward"
"Matheus Nogueira","0ef9644f","636741","Goalkeeper"
"Matheus Nunes","e6af02e0","601883","Central Midfield"
"Matheus Oliveira Santos","df0d179d","484874","Attacking Midfield"
"Matheus Peixoto","05160796","518361","Centre-Forward"
"Matheus Pereira","b04ee927","225984","Right Winger"
"Matheus Pereira","a812592b","521339","Defensive Midfield"
"Matheus Pereira","ac903694","739438","Left-Back"
"Matheus Pereira da Silva","bef22bc4","323934","Attacking Midfield"
"Matheus Prado","6fa12ecf","704561","Right Winger"
"Matheus Reis","ae1159bf","379249","Left-Back"
"Matheus Ribeiro","7ae055bb","373299","Right-Back"
"Matheus Rossetto","daf8c775","445000","Central Midfield"
"Matheus Sales","c3c175c4","407654","Defensive Midfield"
"Matheus Santos","48125180","688773","Right Winger"
"Matheus Silva","79ccb6eb","593208","Right-Back"
"Matheus Sávio","41c692fc","312666","Attacking Midfield"
"Matheus Teixeira","b7f90e05","598975","Goalkeeper"
"Matheus de Vargas","e43a07d4","379198","Attacking Midfield"
"Matheus dos Santos Clemente","bdacf12b","631589","Central Midfield"
"Matheusinho","74f5a96d","401533","Attacking Midfield"
"Matheuzinho","2a5bc0cd","594226","Right-Back"
"Mathew Hudson","687edb27","354303","Goalkeeper"
"Mathew Leckie","b93b7882","126214","Right Winger"
"Mathew Ryan","4535e4bb","128969","Goalkeeper"
"Mathias Autret","7dfbba27","138171","Attacking Midfield"
"Mathias De Wolf","1fe87f86","490383","Central Midfield"
"Mathias Honsak","3dbdbb6a","283497","Left Winger"
"Mathias Jensen","0f134faf","319859","Central Midfield"
"Mathias Jørgensen","0db5d2c8","52059","Centre-Back"
"Mathias Jørgensen","a854969f","542796","Right Winger"
"Mathias Kjølø","4066ff66","528652","Defensive Midfield"
"Mathias Lovik","f17aa65c","661212","Left-Back"
"Mathias Normann","8996350d","257805","Defensive Midfield"
"Mathias Olesen","86adbcc7","490581","Central Midfield"
"Mathias Pereira Lage","8846a40f","424072","Right Midfield"
"Mathieu Bodmer","f3642ba8","27305","Defensive Midfield"
"Mathieu Cafaro","2a657da0","399383","Attacking Midfield"
"Mathieu Choiniere","017459bb","589006","Left Midfield"
"Mathieu Coutadeur","ef8ae23b","39914","Central Midfield"
"Mathieu Debuchy","92232aad","27306","Right-Back"
"Mathieu Deplagne","ff16ecad","127128","Right-Back"
"Mathieu Dossevi","6421dd73","77828","Right Winger"
"Mathieu Flamini","148d4105","17396","Defensive Midfield"
"Mathieu Goncalves","d26cd32d","463608","Left-Back"
"Mathieu Gorgelin","4d3e9033","60543","Goalkeeper"
"Mathieu Michel","e39f8724","193142","Goalkeeper"
"Mathiola","c3fbc889","671801","Attacking Midfield"
"Mathis Amougou","f93cca97","1010854","Central Midfield"
"Mathis Bruns","1c3052b2","699702","Centre-Back"
"Mathis Hamdi","a94571f6","982864","Left-Back"
"Mathis Lambourde","0da3d7ab","979766","Centre-Forward"
"Mathyas Randriamamy","060faf9d","827583","Goalkeeper"
"Mathys Saban","7d9f3d69","783799","Centre-Forward"
"Mathys Tel","829aa60c","801734","Centre-Forward"
"Mathías Olivera","41c12f75","376514","Left-Back"
"Mathías Suárez","0c291a1a","294895","Right-Back"
"Mathías Villasanti","05b642f7","436385","Central Midfield"
"Matias Arezo","484ebdb0","611426","Centre-Forward"
"Matias Fernandez-Pardo","0cdb6a2a","724129","Centre-Forward"
"Matias Fonseca","a92c629d","538919","Centre-Forward"
"Matias Moreno","4637e608","1144700","Centre-Back"
"Matija Ljujić","a32382d2","181686","Attacking Midfield"
"Matija Nastasić","f35430a4","143559","Centre-Back"
"Matija Šarkić","a89e7b29","293257","Goalkeeper"
"Matis Carvalho","8608f269","478346","Goalkeeper"
"Matko Miljevic","74b76abc","632797","Left Winger"
"Mato Jajalo","8c65eb5f","47513","Defensive Midfield"
"Mato Miloš","9cf4a67f","178078","Left Midfield"
"Matondo-Merveille Papela","b4b08774","405689","Central Midfield"
"Matouš Trmal","393f7c58","549039","Goalkeeper"
"Mats Deijl","709e48d4","369554","Right-Back"
"Mats Hummels","05d548d8","39728","Centre-Back"
"Mats Knoester","988dfee2","315138","Centre-Back"
"Mats Köhlert","3015d86e","288067","Left Midfield"
"Mats Pannewig","2420dbac","796221","Central Midfield"
"Mats Seuntjens","db159803","187809","Centre-Forward"
"Mats Wieffer","4876c9ab","415381","Central Midfield"
"Mats van Kins","8f93d772","517619","Central Midfield"
"Matt Bersano","9110da2b","429255","Goalkeeper"
"Matt Besler","8393a973","105975","Centre-Back"
"Matt Bloomfield","a57ae0ee","13270","Central Midfield"
"Matt Butcher","b170cfa2","391132","Defensive Midfield"
"Matt Crooks","43f5d4e6","169416","Central Midfield"
"Matt Doherty","d557d734","171679","Right-Back"
"Matt Freese","2f49476c","500309","Goalkeeper"
"Matt Grimes","81a487b9","265471","Central Midfield"
"Matt Hedges","5e2a4d0e","212984","Centre-Back"
"Matt Hundley","c4261f4f","637277","Left Winger"
"Matt Ingram","6f9dcb31","164499","Goalkeeper"
"Matt LaGrassa","c9b098db","423454","Defensive Midfield"
"Matt Lampson","44a7dc84","210682","Goalkeeper"
"Matt Macey","136e7649","220491","Goalkeeper"
"Matt Miazga","9fc0f253","245893","Centre-Back"
"Matt O'Riley","fb495bb8","406634","Central Midfield"
"Matt Palmer","ddbe0762","236870","Central Midfield"
"Matt Penney","b74a0f79","485546","Left-Back"
"Matt Phillips","7bb5f40e","77274","Right Winger"
"Matt Polster","d1d418f8","354613","Defensive Midfield"
"Matt Ritchie","71ef519e","92469","Left-Back"
"Matt Smith","2d44ca9b","69786","Centre-Forward"
"Matt Targett","e514ab62","250478","Left-Back"
"Matt Turner","4a51ba65","425306","Goalkeeper"
"Matteo Ahlinvi","5ea9ebd4","509234","Defensive Midfield"
"Matteo Bianchetti","b3a20f18","160986","Centre-Back"
"Matteo Brighi","d417b306","5868","Central Midfield"
"Matteo Campagna","039c1bb0","886913","Centre-Back"
"Matteo Cancellieri","b6a1cdf9","550106","Right Winger"
"Matteo Cardinali","b4d60925","421764","Goalkeeper"
"Matteo Carnelos","7195a684","617178","Goalkeeper"
"Matteo Darmian","96e0490d","54906","Right-Back"
"Matteo Gabbia","c235e803","323167","Centre-Back"
"Matteo Lovato","5fa57166","459655","Centre-Back"
"Matteo Palma","cb2e6751","1058354","Centre-Back"
"Matteo Pessina","780e3631","332179","Attacking Midfield"
"Matteo Politano","5e861944","165895","Right Winger"
"Matteo Prati","d8363914","876298","Defensive Midfield"
"Matteo Raspa","9e4f30f7","432384","Goalkeeper"
"Matteo Ricci","3cf7dc7e","198087","Defensive Midfield"
"Matteo Ruggeri","ae9898c5","616631","Left-Back"
"Matteo Saccani","7ff7c307","557132","Right-Back"
"Matteo Scozzarella","ea164f99","85208","Defensive Midfield"
"Matteo Soncin","c5bf2290","401161","Goalkeeper"
"Mattheus Oliveira","d18f2675","226138","Central Midfield"
"Matthew Baker","2506b716","583991","Centre-Back"
"Matthew Clarke","8ea2227a","307497","Centre-Back"
"Matthew Connolly","2797fc1d","34559","Centre-Back"
"Matthew Cox","fea06849","741236","Goalkeeper"
"Matthew Godden","4e43f8c0","145553","Centre-Forward"
"Matthew Hoppe","1bc432b7","678194","Centre-Forward"
"Matthew Longstaff","c0027d2d","484387","Central Midfield"
"Matthew Lowton","9a9c05db","102258","Right-Back"
"Matthew Nogueira","06e0e6d2","467545","Goalkeeper"
"Matthew Olosunde","e2c439c4","315777","Right-Back"
"Matthew Pennington","0ff967f7","220755","Centre-Back"
"Matthew Platt","d3504afe","405978","Centre-Back"
"Matthew Pollock","6681bcc8","624948","Centre-Back"
"Matthew Real","1c2c030a","368897","Left-Back"
"Matthew Smith","54b6eed9","528894","Central Midfield"
"Matthew Smith","bb095d7f","365877","Defensive Midfield"
"Matthew Sorinola","ed47203f","690478","Left-Back"
"Matthew Wolfe","e48780c8","562749","Central Midfield"
"Matthias Bader","3489184e","237162","Right-Back"
"Matthias Braunoder","bce728e1","488052","Central Midfield"
"Matthias Ginter","f521b80a","124502","Centre-Back"
"Matthias Hamrol","6a2f1888","104267","Goalkeeper"
"Matthias Lehmann","abb42ce6","1126","Defensive Midfield"
"Matthias Ostrzolek","1cd87320","53669","Left-Back"
"Matthias Phaeton","42c8ede1","427693","Centre-Forward"
"Matthias Verreth","0bc254fa","292817","Central Midfield"
"Matthias Zimmermann","e199d5b0","86848","Right-Back"
"Matthieu Dreyer","fbf83734","57134","Goalkeeper"
"Matthieu Saunier","fa4e0908","93759","Centre-Back"
"Matthieu Udol","cc41f558","344886","Left-Back"
"Matthijs de Ligt","d6e53a3a","326031","Centre-Back"
"Matthis Abline","bbe96b16","659543","Centre-Forward"
"Matthis Abline","0e46fa2f","659543","Centre-Forward"
"Mattia Aramu","0847b5a5","200188","Attacking Midfield"
"Mattia Bani","0821331c","176139","Centre-Back"
"Mattia Caldara","ac7e640b","197470","Centre-Back"
"Mattia Compagnon","270d0d18","537509","Left Midfield"
"Mattia De Sciglio","ae4e2852","88682","Right-Back"
"Mattia Del Favero","cd837326","265079","Goalkeeper"
"Mattia Destro","d7d32194","88683","Centre-Forward"
"Mattia Felici","38aa2612","600041","Left Winger"
"Mattia Liberali","775f4a87","988964","Attacking Midfield"
"Mattia Mustacchio","afe3b038","56803","Right Winger"
"Mattia Novella","ef33b8e2","500419","Right-Back"
"Mattia Pagliuca","ad84294f","616667","Centre-Forward"
"Mattia Perin","4c62d0c8","110923","Goalkeeper"
"Mattia Sandri","38240787","421777","Central Midfield"
"Mattia Sangalli","a87ec807","614500","Defensive Midfield"
"Mattia Sprocati","bdd0692f","199274","Right Winger"
"Mattia Timmoneri","f5c40c87","705242","Central Midfield"
"Mattia Valoti","c414df9d","167741","Central Midfield"
"Mattia Vitale","8e4b894b","291432","Central Midfield"
"Mattia Viti","75438a9a","493702","Centre-Back"
"Mattia Viviani","360b2bb1","403845","Defensive Midfield"
"Mattia Zaccagni","d85c238b","283735","Attacking Midfield"
"Mattia Zanotti","875d65d1","582353","Right-Back"
"Mattias Svanberg","92d83c27","342405","Central Midfield"
"Mattijs Branderhorst","b74a2c78","205128","Goalkeeper"
"Matty Cash","2389cdc2","425334","Right-Back"
"Matty Daly","03e48abb","566349","Attacking Midfield"
"Matty Jacob","2875c756","729940","Left-Back"
"Matty James","ebd0a048","73522","Central Midfield"
"Matty Pearson","d54e009e","121395","Centre-Back"
"Matty Taylor","208122ee","67237","Centre-Forward"
"Matty Virtue","a2447ed2","279458","Central Midfield"
"Mattéo Guendouzi","5ea8ef20","465830","Central Midfield"
"Mattéo Tramoni","2e0ae188","475410","Left Winger"
"Matvei Safonov","d97b252e","318470","Goalkeeper"
"Matz Sels","834b5c4c","127202","Goalkeeper"
"Matìas Soulé","c13ddd3e","668951","Right Winger"
"Matías Aguirregaray","8617e3d9","74232","Right-Back"
"Matías Alustiza","b88beb53","64843","Centre-Forward"
"Matías Britos","88dd134a","139430","Centre-Forward"
"Matías Catalán","e7eab8e7","237051","Right-Back"
"Matías Dituro","b6160ad0","144128","Goalkeeper"
"Matías Fernández","8a250399","37918","Attacking Midfield"
"Matías Galarza","8e97a57b","661269","Central Midfield"
"Matías García","91e7fc9a","267393","Left Winger"
"Matías Kranevitter","314bdac5","240900","Defensive Midfield"
"Matías Lacava","eeac2dfb","642721","Right Winger"
"Matías Nahuel","48e4c485","263843","Left Winger"
"Matías Pellegrini","b59f0060","606267","Left Winger"
"Matías Silvestre","b6ca47a2","20003","Centre-Back"
"Matías Vargas","ce82f116","376211","Left Winger"
"Matías Vecino","44ac04e9","143812","Central Midfield"
"Matías Vera","fe529f25","368801","Defensive Midfield"
"Matías Viña","08eb3b58","439072","Left-Back"
"Matúš Bero","b5e0af76","204047","Central Midfield"
"Matěj Vydra","0d4ceb32","101500","Centre-Forward"
"Maurice Covic","9ec32624","335479","Attacking Midfield"
"Maurice Malone","0674ebf1","405568","Centre-Forward"
"Mauricio","bf4cbc22","678439","Attacking Midfield"
"Mauricio Cuero","7e03c92a","211395","Right Winger"
"Mauricio Galván","044ce98d","689832","Defensive Midfield"
"Mauricio Isais","c91c9e95","799707","Left-Back"
"Mauricio Isla","de4517dd","43722","Right-Back"
"Mauricio Lemos","dbe5a587","303140","Centre-Back"
"Mauricio Pereyra","f45eb18d","102452","Attacking Midfield"
"Mauricio Pineda","e0c17cde","345621","Centre-Back"
"Mauricio Reyes","76771936","954186","Left-Back"
"Maurides","b0e50531","227511","Centre-Forward"
"Maurilio de Lannoy","dba11957","594230","Right-Back"
"Maurizio Pochettino","6cdc93b1","537366","Right Winger"
"Mauro Andrés Caballero","6a321e80","213988","Centre-Forward"
"Mauro Antonio Burruchaga","0830a4f9","606466","Central Midfield"
"Mauro Arambarri","58afe001","290249","Central Midfield"
"Mauro Boselli","284e865d","40822","Centre-Forward"
"Mauro Cerqueira","52063120","352847","Left-Back"
"Mauro Fernández","d523c0a3","96145","Right Winger"
"Mauro Goicoechea","132bb875","72578","Goalkeeper"
"Mauro Icardi","43b78598","68863","Centre-Forward"
"Mauro Júnior","a29e5244","323910","Left-Back"
"Mauro Laínez","9bf2c435","325600","Left Winger"
"Mauro Manotas","89a5efd3","325614","Centre-Forward"
"Mauro Meireles Couto","7d9e24ae","1056907","Left Winger"
"Mauro Quiroga","1643c897","158770","Centre-Forward"
"Mauro Savastano","35917261","258356","Left Midfield"
"Mauro Vigorito","582a251c","88595","Goalkeeper"
"Mauro Zaleta","eaf1358b","971631","Defensive Midfield"
"Mauro Zitelli","aedd51c9","392049","Right-Back"
"Mauro Zárate","cc18ff4c","26456","Second Striker"
"Mauro dos Santos","ec699fdd","55240","Centre-Back"
"Maurício","d5bd1abc","67864","Centre-Back"
"Maurício Antônio","0bd71531","340557","Centre-Back"
"Maurício Kozlinski","19ad88fa","438431","Goalkeeper"
"Maurício Ramos","2d2eb2a1","68803","Centre-Back"
"Max","67c3efa4","876343","Attacking Midfield"
"Max Aarons","774cf58b","471690","Right-Back"
"Max Anchor","d6aa8848","1002283","Goalkeeper"
"Max Bardell","c683914c","696578","Right-Back"
"Max Besuschkow","8d64d363","207578","Central Midfield"
"Max Bird","46d27ca0","486464","Defensive Midfield"
"Max Bruns","ff9eae4d","618086","Centre-Back"
"Max Christiansen","e7b899b8","192300","Central Midfield"
"Max Clark","73f16ec2","183291","Left-Back"
"Max Finkgrafe","7ebd0896","810649","Left-Back"
"Max Geschwill","0ffda76d","471890","Left-Back"
"Max Gradel","c5a500ca","28140","Left Winger"
"Max Grün","c8e9b716","32779","Goalkeeper"
"Max Kilman","d0f72bf1","525247","Centre-Back"
"Max Kruse","f9446dcd","36182","Second Striker"
"Max Lowe","7af88b33","258885","Left-Back"
"Max Melbourne","7ad65188","460255","Left-Back"
"Max Meyer","eba42d2b","146164","Attacking Midfield"
"Max Moerstedt","710045fb","923595","Centre-Forward"
"Max O'Leary","a77c1ce8","296582","Goalkeeper"
"Max Power","62bac55a","158534","Central Midfield"
"Max Rosenfelder","b6ceba6b","599419","Centre-Back"
"Max Sanders","4871d0e8","411495","Central Midfield"
"Max Sheaf","d1c09e4e","606810","Central Midfield"
"Max Svensson","6d902017","367981","Left Winger"
"Max Thompson","fa38722f","598958","Right Winger"
"Max Walef","6411a48d","592336","Goalkeeper"
"Max Watters","a10387a2","586023","Centre-Forward"
